"Term","Section ID","Course Title","Instructor","Max","Status","CU","Meeting","Location","Part of Term","Description","Crosslist","Crosslist Primary","Prerequisites","Corequisites","Division","Departmental Website","Registration","Course (Canvas) URL","Syllabi URL","3 Yr Avg Course Rating"
"202610","MGMT2300001","Entrepreneurship","Jacqueline Kirtley","78","A","0.5","01/14/2026 - 03/04/2026 TR 0330PM - 0459PM","JMHH 340","Fall/Spring 1st 7 Wk","How do you take a good idea and turn it into a successful venture? Whether you plan to become a founder, investor, mentor, partner, or early employee of a startup company, this course will take you through the entire journey of new venture creation and development. MGMT 230 is a project-based survey course designed to provide an overview of the entrepreneurial process and give you practical hands-on experience with new venture development. You and a team will have the chance to ideate, test, and develop a pitch for an early-stage startup by incorporating material from class lectures, simulations, labs, and class discussions. By the end of the course, you will have a better understanding of what it takes to create a successful startup, as well as proven techniques for identifying and testing new market opportunities, acquiring resources, bringing new products and services to market, scaling, and exiting new ventures.","P","MGMT2300001","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1899979","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2300","2.930000"
"202610","MGMT2300002","Entrepreneurship","Henning Piezunka","72","A","0.5","03/05/2026 - 04/29/2026 TR 0830AM - 0959AM","JMHH 265","Fall/Spring 2nd 7 Wk","How do you take a good idea and turn it into a successful venture? Whether you plan to become a founder, investor, mentor, partner, or early employee of a startup company, this course will take you through the entire journey of new venture creation and development. MGMT 230 is a project-based survey course designed to provide an overview of the entrepreneurial process and give you practical hands-on experience with new venture development. You and a team will have the chance to ideate, test, and develop a pitch for an early-stage startup by incorporating material from class lectures, simulations, labs, and class discussions. By the end of the course, you will have a better understanding of what it takes to create a successful startup, as well as proven techniques for identifying and testing new market opportunities, acquiring resources, bringing new products and services to market, scaling, and exiting new ventures.","P","MGMT2300002","","","WH","MGMT","Penn In Touch","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2300","2.930000"
"202610","MGMT2310402","Entrepreneurship Launchpad","Tyler Wry","30","A","0.5","03/16/2026 - 04/23/2026 TR 1200PM - 0129PM","DNHL B11","Wharton Grad Q2/Q4","This advanced course on entrepreneurship focuses on taking your venture from a good idea to a fundable business. Participants need to come to the class with a validated idea that they are committed to pursuing commercially. The course is entirely oriented toward applying concepts and frameworks to advance your venture and provides practical guidance for testing the product or service, forming the entity, establishing partnerships, and engaging with investors. Students must have successfully completed MGMT 2300 before enrolling (or obtain the permission of the instructor). Format: Highly interactive Requirements: Class participation, interim assignments.","S","MGMT8310402","MGMT 8010","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1913521","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2310",""
"202610","MGMT2330401","Strat & Prac of Family","Petru Sandu","19","A","0.5","01/20/2026 - 03/02/2026 MW 1200PM - 0129PM","SHDH 107","Wharton Grad Q1/Q3","This course is designed for those persons who desire to understand the distinct strategies and practices of family-controlled companies and family wealth creation. It will focus on stakeholder decision making; financial and resource driven options for long-run competitiveness, organizational structures, management team issues; strategic planning from a resource-based perspective; transition planning for the corporate entity, family dynamics and communication issues; and leadership empowerment. The course is intended for those who plan to consult or provide professional services to family-controlled companies and for those planning a career in a family firm. The class is structured around topical lectures with frequent utilization of case studies requiring active class participation, as well as on-site and off-site project work time. Submission of several written case studies, and a term project are required. Open to Wharton undergraduate & MBA students, as well as Penn graduate students. Format: The class is structured around topical lectures with frequent utilization of case studies. There will be in-class discussion, as well as on-site and off-site project work time.","P","MGMT2330401","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1902412","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2330","2.794000"
"202610","MGMT2370001","Management of Technology","David Hsu","65","A","1","01/14/2026 - 04/29/2026 MW 0145PM - 0314PM","SHDH 213","Fall/Spring 14 Wk","The course is designed to meet the needs of the future managers, entrepreneurs, consultants and investors who must analyze and develop business strategies in technology-based industries. The emphasis is on learning conceptual models and frameworks to help navigate the complexity and dynamism in such industries. This is not a course in new product development or in using information technology to improve business processes and offerings. We will take a perspective of both established and emerging firms competing through technological innovations, and study the key strategic drivers of value creation and appropriation in the context of business ecosystems. In addition to prerequisites, this course is exclusively reserved for Management and Technology students.","P","MGMT2370001","WH 1010 AND MGMT 1010","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1897427","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2370","2.483333"
"202610","MGMT2380001","Organizational Behavior","Aaron Wallen","78","A","1","01/14/2026 - 04/29/2026 R 0330PM - 0629PM","JMHH 240","Fall/Spring 14 Wk","Management 2380 is an organizational behavior course, examining individual, interpersonal, and group effectiveness at work. Topics range from decision- making, motivation, and personality to networks, influence, helping, leadership, teamwork, and organizational culture. The learning method is heavily experiential, with a focus on applying key principles to the human side of management in role-play exercises, simulations, a mini-TED talk, and group projects in local organizations. Other Information: This course is open to juniors and seniors across Penn.","P","MGMT2380001","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1896026","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2380","3.336000"
"202610","MGMT2480001","How To Be the Boss","Peter Cappelli","78","A","0.5","01/14/2026 - 03/04/2026 MW 1200PM - 0129PM","JMHH 365","Fall/Spring 1st 7 Wk","Despite the press accounts about the ""gig"" economy, the Bureau of Labor Statistics calculates that about 92 percent of the people working in the US are employees who are supervised by someone. That figure has remained roughly the same for decades. The term ""supervisor"" is sometimes used for the first-level of supervision in an organization, but in fact that role - and indeed the title ? goes all the way up to the very top of any employer organization. Even CEO's are the supervisor of their direct reports. When people talk about their ""boss,"" they almost always are referring to the person who supervises them. Stepping into a supervisor position is challenging, exceptionally so the first time. Thattime comes relatively soon for Wharton grads. Undergrads pursuing consulting jobs typically find themselves supervising new hires by their third year, those working for corporations find themselves in those roles even sooner. Roughly three-quarters of our MBA students report that they had been required to supervise subordinates after college and before arriving here. In this class, we examine the role of the supervisor and the unique tasks associated with performing that role. We pay special attention to the unique challenges of taking on that role for the first time.","P","MGMT2480001","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1899496","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2480","2.950000"
"202610","MGMT2640001","Ven Capital & Ent Mgmt","Stephen Sammut","65","A","1","01/14/2026 - 04/29/2026 MW 1200PM - 0129PM","SHDH 213","Fall/Spring 14 Wk","This course focuses on venture capital management issues in the context of a high-growth potential start-up company. The course is motivated by rapid increases in both the supply of and demand for private equity over the past two decades. The topic is addressed from two distinct perspectives: issues that relate to the demand for private equity and venture capital (the entrepreneur's perspective) on the one hand, and issues that relate to the supply of capital (the investor's perspective) on the other. As well, we will address management issues that relate to how the VC and the entrepreneur work together once an investment has been made, compensation issues, and governance issues in the privately held venture capital backed company. Format: Case/discussion format, supplemented by lectures and guest speakers.","P","MGMT2640001","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1889426","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2640","3.135000"
"202610","MGMT2670001","Entrep & Tech Innov","Jacqueline Kirtley","78","A","0.5","01/14/2026 - 03/04/2026 TR 0145PM - 0314PM","JMHH 340","Fall/Spring 1st 7 Wk","Building a new firm around technology innovation can mean different choices and challenges for entrepreneurs. The goals and outcomes of technology entrepreneurship vary as much as the innovations that inspire them. MGMT 267 will take you through the questions that entrepreneurs should address as they go from a technology innovation idea to founding and funding a tech startup. The course will appeal to individuals who have a desire to become technology entrepreneurs at some stage of their career, as well as others interested in the startup ecosystem such as investors, early employees, other professional service providers, etc. Through a combination of individual and team work, you will examine what is different when technology is at the core of an entrepreneurial opportunity and how to move a technology-based venture forward.","P","MGMT2670001","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1899990","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2670","3.014000"
"202610","MGMT2750401","Comparative Capitalism","Mitchell Orenstein","30","A","1","01/14/2026 - 04/29/2026 TR 1200PM - 0129PM","SHDH 107","Fall/Spring 14 Wk","While we often debate capitalism as a system, the nature of capitalist economies differ from country to country and rarely match up to the ideal. Why do these differences arise? Is there a pure form of capitalism? What is the nature of capitalism in advanced and emerging economies? Why are capitalist economies often embedded in other social systems? Why do some economies grow faster than others? How do international institutions and interdependencies affect national capitalist institutions? How are the strategies of multinational corporations (MNCs) influenced by their country of origin? And how is the nature of capitalism changing today? This course provides insight into these questions as it explores the nature of capitalism around the world, with specific reference to Brazil, Russia, Ukraine, China, Hungary, Nigeria, South Africa, Singapore, Israel, Argentina, and the advanced OECD countries. Students will leave this class with understanding key differences in how capitalist economies are organized and competition over the future of the world economy.","P","MGMT2750401","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1911702","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2750",""
"202610","MGMT2910401","Negotiations","Gal Smitizsky","48","A","1","01/14/2026 - 04/29/2026 TR 0830AM - 0959AM","JMHH F65","Fall/Spring 14 Wk","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills.","S","LGST2910401","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1898482","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2910","3.571132"
"202610","MGMT2910402","Negotiations","Gal Smitizsky","48","A","1","01/14/2026 - 04/29/2026 TR 1015AM - 1144AM","JMHH F65","Fall/Spring 14 Wk","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills.","S","LGST2910402","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1898496","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2910","3.571132"
"202610","MGMT2910403","Negotiations","Kristina Wald","48","A","1","01/14/2026 - 04/29/2026 TR 1200PM - 0129PM","JMHH F50","Fall/Spring 14 Wk","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills.","S","LGST2910403","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1902175","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2910","3.571132"
"202610","MGMT2910404","Negotiations","Kristina Wald","48","A","1","01/14/2026 - 04/29/2026 TR 0145PM - 0314PM","JMHH F50","Fall/Spring 14 Wk","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills.","S","LGST2910404","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1902175","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2910","3.571132"
"202610","MGMT2910405","Negotiations","Kristina Wald","48","A","1","01/14/2026 - 04/29/2026 TR 0330PM - 0459PM","JMHH F50","Fall/Spring 14 Wk","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills.","S","LGST2910405","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1902175","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2910","3.571132"
"202610","MGMT2910406","Negotiations","Chelsea Schein","48","A","1","01/14/2026 - 04/29/2026 M 0330PM - 0629PM","JMHH 340","Fall/Spring 14 Wk","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills.","S","LGST2910406","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1912685","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2910","3.571132"
"202610","MGMT2910408","Negotiations","Rachel Krol","48","A","1","01/14/2026 - 04/29/2026 T 0330PM - 0629PM","JMHH F70","Fall/Spring 14 Wk","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills.","S","LGST2910408","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1908040","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2910","3.571132"
"202610","MGMT2910409","Negotiations","Eric Max","48","A","1","01/14/2026 - 04/29/2026 MW 1015AM - 1144AM","JMHH F50","Fall/Spring 14 Wk","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills.","S","LGST2910409","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1908662","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2910","3.571132"
"202610","MGMT2910410","Negotiations","Steven Blum","48","A","1","01/14/2026 - 04/29/2026 R 0330PM - 0629PM","JMHH 265","Fall/Spring 14 Wk","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills.","S","LGST2910410","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1908461","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2910","3.571132"
"202610","MGMT2910411","Negotiations","Sara Jane Mc Caffrey","48","A","1","01/14/2026 - 04/29/2026 MW 1200PM - 0129PM","JMHH F50","Fall/Spring 14 Wk","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills.","S","LGST2910411","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1897200","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2910","3.571132"
"202610","MGMT2910412","Negotiations","Sara Jane Mc Caffrey","48","A","1","01/14/2026 - 04/29/2026 MW 0145PM - 0314PM","JMHH F50","Fall/Spring 14 Wk","This course examines the art and science of negotiation, with additional emphasis on conflict resolution. Students will engage in a number of simulated negotiations ranging from simple one-issue transactions to multi-party joint ventures. Through these exercises and associated readings, students explore the basic theoretical models of bargaining and have an opportunity to test and improve their negotiation skills.","S","LGST2910412","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1897200","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2910","3.571132"
"202610","MGMT2930401","People Analytics","Tiantian Yang","63","A","1","01/14/2026 - 04/29/2026 TR 1015AM - 1144AM","SHDH 109","Fall/Spring 14 Wk","This course examines the use of data to understand and improve how people are managed in organizations. People really are organizations' most important asset, providing the critical link in converting strategy and capital into value. Yet throughout most of our history, most organizations have relied on long-standing traditions, hear-say, political expedience, prejudice and gut instinct to make decisions about how those people should be managed. Recent years have seen a growing movement to bring more science to how we manage people. In some cases, that means ensuring that whatever practices and approaches we adopt are backed up by solid evidence as to their effectiveness. Often, organizations will seek to go further, analyzing their own data to identify problems and learn what is working and what is not in their own context. This course applies the insights of the people analytics movement to help students become better managers and more critical analysts within their organizations. The course aims to develop students in three specific ways. First, it will provide students with an up-to-the-minute grounding in current evidence about managing people, providing a knowledge base that can ensure that their future management is guided by best practices. Second, we will develop the skills and understanding necessary to be thoughtful, critical consumers of evidence on people management, allowing them to make the most of the analysis available to them as they make people decisions. Third, we will provide guidance and practice in conducting people analytics, preparing students to gather data of their own, and making them more skilled analysts. We will pursue these goals through a mixture of lecture, case discussion, and hands on exploration of a variety of data sets.","P","MGMT2930401","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1912042","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2930","2.910000"
"202610","MGMT2930402","People Analytics","Tiantian Yang","63","A","1","01/14/2026 - 04/29/2026 TR 1200PM - 0129PM","SHDH 109","Fall/Spring 14 Wk","This course examines the use of data to understand and improve how people are managed in organizations. People really are organizations' most important asset, providing the critical link in converting strategy and capital into value. Yet throughout most of our history, most organizations have relied on long-standing traditions, hear-say, political expedience, prejudice and gut instinct to make decisions about how those people should be managed. Recent years have seen a growing movement to bring more science to how we manage people. In some cases, that means ensuring that whatever practices and approaches we adopt are backed up by solid evidence as to their effectiveness. Often, organizations will seek to go further, analyzing their own data to identify problems and learn what is working and what is not in their own context. This course applies the insights of the people analytics movement to help students become better managers and more critical analysts within their organizations. The course aims to develop students in three specific ways. First, it will provide students with an up-to-the-minute grounding in current evidence about managing people, providing a knowledge base that can ensure that their future management is guided by best practices. Second, we will develop the skills and understanding necessary to be thoughtful, critical consumers of evidence on people management, allowing them to make the most of the analysis available to them as they make people decisions. Third, we will provide guidance and practice in conducting people analytics, preparing students to gather data of their own, and making them more skilled analysts. We will pursue these goals through a mixture of lecture, case discussion, and hands on exploration of a variety of data sets.","P","MGMT2930402","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1912042","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT2930","2.910000"
"202610","MGMT3010001","Tmwrk & Intrper Influenc","Amy Wrzesniewski","78","A","0.5","01/14/2026 - 04/29/2026 W 1200PM - 0129PM","DNHL B11","Fall/Spring 14 Wk","Organizations emerge because individuals cannot (or do not want to) accomplish their goals alone. Likewise, employees pursue projects in teams and other small units because there is strength in numbers. For example, over 80% of Fortune 1,000 companies use teams to accomplish their goals. As such, collaboration - in relationships and in teams - is the building block of organizational effectiveness. In addition, most of your work each day will occur in a social context, and it will require you to influence others, and be influenced by, others. In this course we will use the latest evidence from the science of organizations to understand key tactics that can help you work more effectively with others and better influence and lead them as you strive to attain shared goals. We will cover topics such as team coordination, team decision making, interpersonal influence, leader effectiveness, and ethics. This course is the third module of the four-module set that comprises the Wharton Leadership Journey. MGMT 3010 assumes exposure to MGMT 1010 content. As of Fall 2022 MGMT 1010 will become a formal prerequisite for the class.","P","MGMT3010001","WH 2010 AND WH 1010 AND MGMT 1010","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1909406","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT3010","3.116666"
"202610","MGMT3010002","Tmwrk & Intrper Influenc","Amy Wrzesniewski","78","A","0.5","01/14/2026 - 04/29/2026 W 0145PM - 0314PM","DNHL B11","Fall/Spring 14 Wk","Organizations emerge because individuals cannot (or do not want to) accomplish their goals alone. Likewise, employees pursue projects in teams and other small units because there is strength in numbers. For example, over 80% of Fortune 1,000 companies use teams to accomplish their goals. As such, collaboration - in relationships and in teams - is the building block of organizational effectiveness. In addition, most of your work each day will occur in a social context, and it will require you to influence others, and be influenced by, others. In this course we will use the latest evidence from the science of organizations to understand key tactics that can help you work more effectively with others and better influence and lead them as you strive to attain shared goals. We will cover topics such as team coordination, team decision making, interpersonal influence, leader effectiveness, and ethics. This course is the third module of the four-module set that comprises the Wharton Leadership Journey. MGMT 3010 assumes exposure to MGMT 1010 content. As of Fall 2022 MGMT 1010 will become a formal prerequisite for the class.","P","MGMT3010002","WH 2010 AND WH 1010 AND MGMT 1010","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1909406","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT3010","3.116666"
"202610","MGMT3010003","Tmwrk & Intrper Influenc","Amy Wrzesniewski","78","A","0.5","01/14/2026 - 04/29/2026 W 0330PM - 0459PM","DNHL B11","Fall/Spring 14 Wk","Organizations emerge because individuals cannot (or do not want to) accomplish their goals alone. Likewise, employees pursue projects in teams and other small units because there is strength in numbers. For example, over 80% of Fortune 1,000 companies use teams to accomplish their goals. As such, collaboration - in relationships and in teams - is the building block of organizational effectiveness. In addition, most of your work each day will occur in a social context, and it will require you to influence others, and be influenced by, others. In this course we will use the latest evidence from the science of organizations to understand key tactics that can help you work more effectively with others and better influence and lead them as you strive to attain shared goals. We will cover topics such as team coordination, team decision making, interpersonal influence, leader effectiveness, and ethics. This course is the third module of the four-module set that comprises the Wharton Leadership Journey. MGMT 3010 assumes exposure to MGMT 1010 content. As of Fall 2022 MGMT 1010 will become a formal prerequisite for the class.","P","MGMT3010003","WH 2010 AND WH 1010 AND MGMT 1010","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1909406","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT3010","3.116666"
"202610","MGMT3530001","Wharton Field Challenge","Keith Weigelt","60","A","1","01/14/2026 - 04/29/2026 MW 0700PM - 0829PM","SHDH 107","Fall/Spring 14 Wk","Do you want to make a real difference in the lives of a student? Do you want to set kids on a path to becoming financially literate? Do you want to learn leadership skills in the classroom? Here at the Financial Literacy Community Project (FLCP) we are able to create an experience that achieves all three. We partner with various public schools around the West Philadelphia area and teach concepts integral to financial literacy. We teach a wide range of grades from middle school to high school, and work with students to help them learn how to be financially responsible. In addition to teaching in neighboring high schools, we also have group class meetings run by Professor Keith Weigelt on Mondays from 7:00 PM-8:30 PM. We learn about the disparity of wealth and how to best address it while also learning teaching techniques, classroom strategies, and overall basic financial literacy. A basic understanding of personal financial literacy is required. This is an Academically Based Community Service (ABCS) course.","P","MGMT3530001","","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1900076","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT3530","3.185000"
"202610","MGMT4010002","Growing Social Impact","Tyler Wry","60","A","0.5","03/05/2026 - 04/29/2026 TR 1015AM - 1144AM","JMHH G50","Fall/Spring 2nd 7 Wk","This course seeks to address a gap at the core of contemporary entrepreneurship: despite a growing desire to pursue prosocial goals and affect positive change in the world, most founders have little understanding of how to measure, manage, and scale their impact. This creates the risk that financial goals will play an outsized role in decision-making, particularly as the venture scales, leading founders to drift away from social impact aims - or to pursue goals that fail to deliver on their intended impacts. MGMT 401 fulfils the Wharton capstone requirement with a hands-on approach to addressing these issues. Students will work hand-in-hand with the founding teams of pre-selected startups from the Wharton venture community to develop a strategy for measuring social impact, and ensuring fidelity to social goals as the venture goes to market and begins to scale. Projects will be group-based, and will ask students to integrate learnings on social enterprise, impact measurement, and impact investing, with prior coursework on entrepreneurship, social impact, business ethics, leadership, team dynamics, and venture finance. Students will leave the class with a deeper appreciation of the potential for business to be a force for good in the world, and the difficulties that this can pose during the founding and growth stages of a new business. The class will be of value to students who are interested in creating socially impactful businesses, as well as to those who want to work in the ecosystem that supports such ventures (e.g., consulting, or impact investing).","P","MGMT4010002","MGMT 1010 AND WH 1010 AND WH 2010 AND MGMT 3010","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1913574","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT4010","2.860000"
"202610","MGMT4020001","Service Lrning Client Project","Anne Greenhalgh, Keith Weigelt","42","A","0.5","01/14/2026 - 04/29/2026 T 1200PM - 0129PM","DNHL 112","Fall/Spring 14 Wk","MGMT 4020 builds on the foundation established by the pre-requisites in the Leadership Journey. As seniors, you will draw on the self-awareness you acquired in WH1010, the speaking skills you practiced in WH2010, and the teamwork and interpersonal skills you honed in MGMT3010. Moreover, MGMT 4020 serves as a capstone course by giving you the opportunity to work with a robust nonprofit and in order to frame the problems and address the challenges your host organization faces; in the process, you will use your creative and critical thinking skills, apply what you have learned, and reflect on your growth and development through iterative feedback and constructive coaching. As a highly experiential course, MGMT 4020 is relatively unstructured, giving you ample opportunity to demonstrate leadership by providing direction and teamwork by pulling together to deliver results for your host. MGMT 4020 will enable you to draw on your Wharton undergraduate education and apply what you have learned in a way that promises to provide real impact for your host organization and a meaningful and memorable experience for you. It is only open to Wharton seniors. In short, MGMT 4020 gives Wharton seniors the opportunity to: - Engage in a service learning and experiential course - Demonstrate leadership and work as a team on a real, host engagement - Think creatively, critically, and practically for the benefit of your host - Refine your interpersonal communication and presentation skills - Heighten your self-awareness through feedback and reflection.","P","MGMT4020001","MGMT 1010 AND WH 1010 AND WH 2010 AND MGMT 3010","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1911645","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT4020",""
"202610","MGMT4020002","Service Lrning Client Project","Anne Greenhalgh, Keith Weigelt","42","A","0.5","01/14/2026 - 04/29/2026 T 0145PM - 0314PM","DNHL 112","Fall/Spring 14 Wk","MGMT 4020 builds on the foundation established by the pre-requisites in the Leadership Journey. As seniors, you will draw on the self-awareness you acquired in WH1010, the speaking skills you practiced in WH2010, and the teamwork and interpersonal skills you honed in MGMT3010. Moreover, MGMT 4020 serves as a capstone course by giving you the opportunity to work with a robust nonprofit and in order to frame the problems and address the challenges your host organization faces; in the process, you will use your creative and critical thinking skills, apply what you have learned, and reflect on your growth and development through iterative feedback and constructive coaching. As a highly experiential course, MGMT 4020 is relatively unstructured, giving you ample opportunity to demonstrate leadership by providing direction and teamwork by pulling together to deliver results for your host. MGMT 4020 will enable you to draw on your Wharton undergraduate education and apply what you have learned in a way that promises to provide real impact for your host organization and a meaningful and memorable experience for you. It is only open to Wharton seniors. In short, MGMT 4020 gives Wharton seniors the opportunity to: - Engage in a service learning and experiential course - Demonstrate leadership and work as a team on a real, host engagement - Think creatively, critically, and practically for the benefit of your host - Refine your interpersonal communication and presentation skills - Heighten your self-awareness through feedback and reflection.","P","MGMT4020002","MGMT 1010 AND WH 1010 AND WH 2010 AND MGMT 3010","","WH","MGMT","Penn In Touch","https://canvas.upenn.edu/courses/1911649","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT4020",""
"202610","MGMT6110001","Managing Est Enterprise","John Macduffie, Leandro Pongeluppe, Matteo Tranchero","78","A","1","01/20/2026 - 04/23/2026 MW 0830AM - 0959AM","JMHH 345","Wharton Grad Full Semester","This course is about managing large enterprises that face the strategic challenge of being the incumbent in the market and the organizational challenge of needing to balance the forces of inertia and change. The firms of interest in this course tend to operate in a wide range of markets and segments, frequently on a global basis, and need to constantly deploy their resources to fend off challenges from new entrants and technologies that threaten their established positions. The class is organized around three distinct but related topics that managers of established firms must consider: strategy, human and social capital, and global strategy.","P","MGMT6110001","","","WM","MGMT","Course Match","https://canvas.upenn.edu/courses/1908647","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT6110","2.768000"
"202610","MGMT6110002","Managing Est Enterprise","John Macduffie, Leandro Pongeluppe, Matteo Tranchero","78","A","1","01/20/2026 - 04/23/2026 MW 1015AM - 1144AM","JMHH 345","Wharton Grad Full Semester","This course is about managing large enterprises that face the strategic challenge of being the incumbent in the market and the organizational challenge of needing to balance the forces of inertia and change. The firms of interest in this course tend to operate in a wide range of markets and segments, frequently on a global basis, and need to constantly deploy their resources to fend off challenges from new entrants and technologies that threaten their established positions. The class is organized around three distinct but related topics that managers of established firms must consider: strategy, human and social capital, and global strategy.","P","MGMT6110002","","","WM","MGMT","Course Match","https://canvas.upenn.edu/courses/1908647","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=MGMT6110","2.768000"
