"Term","Section ID","Course Title","Instructor","Max","Status","CU","Meeting","Location","Part of Term","Description","Crosslist","Crosslist Primary","Prerequisites","Corequisites","Division","Departmental Website","Registration","Course (Canvas) URL","Syllabi URL","3 Yr Avg Course Rating"
"202530","MKTG7250001","Principles of Retailing","Bryan Eshelman","75","A","0.5","08/25/2025 - 10/06/2025 W 0330PM - 0629PM","JMHH 340","Wharton Grad Q1/Q3","This course is a cross-functional overview of retailing – from types of retailers to current trends and strategies.  The objective is to familiarize students with the retail business model in its various forms – from pure store-based retailers, to digital natives, and everything in-between.  Topics will include structures & organizational models, channels & formats, real estate & locations, marketing & customer relationship management, the full merchandising cycle (planning & buying to display & pricing), and operations & technology.  This knowledge will be fundamental to careers working for retailers themselves (e-commerce or omnichannel), but also in consulting to retailers, in banking or investing in the retail sector, or even starting a brand or retail concept.   Those seeking more depth in product design & development, buying, planning, pricing, and visual merchandising should consider taking Retail Merchandising (MKTG 8060).  Those seeking more depth in sourcing, distribution, fulfillment, and store/site operations should consider taking Retail Supply Chain Management (OIDD 6970).","P","MKTG7250001","MKTG 6110 AND (MKTG 6120 OR MKTG 6130)","","WM","MKTG","Course Match","https://canvas.upenn.edu/courses/1877892","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG7250","2.630000"
"202530","MKTG7340402","Creativity","Gideon Nave","36","A","0.5","10/20/2025 - 12/03/2025 MW 1015AM - 1144AM","JMHH 355","Wharton Grad Q2/Q4","The ability to solve problems creatively and generate change is a recognized standard of success and plays an important role in gaining a competitive advantage in many areas of business management. This course is designed to teach students several creative problem solving methodologies that complement other managerial tools acquired in undergraduate and graduate studies. The course offers students the opportunity to learn how to solve problems, identify opportunities, and generate those elusive ideas that potentially generate enormous benefits to organizations. The objectives of this course are to enhance the students' (a) creativity, (b) ability to innovate and (c) ability to identify, recruit, develop, manage, retain, and collaborate with creative people. The course includes: 1. A review of the literature on creativity, creative people, innovation, and design as well as the leadership and management of creative people and innovation. 2. Hands on learning of approaches for generating creative ideas. Students will have the opportunity of implementing the techniques studied in class. 3. Applications of creativity to selected management domains - Approaches to the generation of creative options are not limited to the development of products and services or businesses, but can be applied to all areas of management, business, and life. The purpose of these sessions is to explore the applications of creative approaches to marketing, advertising, organizational design, negotiations, and other management challenges. 4. Integration - Both via individual assignments and a group project in which interdisciplinary teams of students generate a creative product/service/customer","P","MKTG7340402","","","WM","MKTG","Course Match","https://canvas.upenn.edu/courses/1888657","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG7340","2.472857"
"202530","MKTG7340404","Creativity","Gideon Nave","35","A","0.5","10/20/2025 - 12/03/2025 MW 0145PM - 0314PM","JMHH 355","Wharton Grad Q2/Q4","The ability to solve problems creatively and generate change is a recognized standard of success and plays an important role in gaining a competitive advantage in many areas of business management. This course is designed to teach students several creative problem solving methodologies that complement other managerial tools acquired in undergraduate and graduate studies. The course offers students the opportunity to learn how to solve problems, identify opportunities, and generate those elusive ideas that potentially generate enormous benefits to organizations. The objectives of this course are to enhance the students' (a) creativity, (b) ability to innovate and (c) ability to identify, recruit, develop, manage, retain, and collaborate with creative people. The course includes: 1. A review of the literature on creativity, creative people, innovation, and design as well as the leadership and management of creative people and innovation. 2. Hands on learning of approaches for generating creative ideas. Students will have the opportunity of implementing the techniques studied in class. 3. Applications of creativity to selected management domains - Approaches to the generation of creative options are not limited to the development of products and services or businesses, but can be applied to all areas of management, business, and life. The purpose of these sessions is to explore the applications of creative approaches to marketing, advertising, organizational design, negotiations, and other management challenges. 4. Integration - Both via individual assignments and a group project in which interdisciplinary teams of students generate a creative product/service/customer","P","MKTG7340404","","","WM","MKTG","Course Match","https://canvas.upenn.edu/courses/1888657","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG7340","2.472857"
"202530","MKTG7340406","Creativity","Gideon Nave","35","A","0.5","10/20/2025 - 12/03/2025 MW 0330PM - 0459PM","JMHH 355","Wharton Grad Q2/Q4","The ability to solve problems creatively and generate change is a recognized standard of success and plays an important role in gaining a competitive advantage in many areas of business management. This course is designed to teach students several creative problem solving methodologies that complement other managerial tools acquired in undergraduate and graduate studies. The course offers students the opportunity to learn how to solve problems, identify opportunities, and generate those elusive ideas that potentially generate enormous benefits to organizations. The objectives of this course are to enhance the students' (a) creativity, (b) ability to innovate and (c) ability to identify, recruit, develop, manage, retain, and collaborate with creative people. The course includes: 1. A review of the literature on creativity, creative people, innovation, and design as well as the leadership and management of creative people and innovation. 2. Hands on learning of approaches for generating creative ideas. Students will have the opportunity of implementing the techniques studied in class. 3. Applications of creativity to selected management domains - Approaches to the generation of creative options are not limited to the development of products and services or businesses, but can be applied to all areas of management, business, and life. The purpose of these sessions is to explore the applications of creative approaches to marketing, advertising, organizational design, negotiations, and other management challenges. 4. Integration - Both via individual assignments and a group project in which interdisciplinary teams of students generate a creative product/service/customer","P","MKTG7340406","","","WM","MKTG","Course Match","https://canvas.upenn.edu/courses/1888657","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG7340","2.472857"
"202530","MKTG7370001","Neuroscience for Bus Decisions","Michael Platt","76","A","0.5","08/25/2025 - 10/06/2025 TR 0330PM - 0459PM","JMHH G55","Wharton Grad Q1/Q3","This course provides an overview of contemporary brain science and its applications to business. Students are first rapidly introduced to the basic anatomy and physiology of the brain and become familiar with important techniques for measuring and manipulating brain function. The course then surveys major findings in neuroscience with applications to business, including vision, attention and advertising; valuation and marketing; decision making; learning, innovation and creativity; social influence, team-building, and leadership; and discussion of the ethical, legal, and societal implications of applying neuroscience to business. Applications to business, education, sports, law, and policy are discussed throughout.","P","MKTG7370001","","","WM","MKTG","Course Match","https://canvas.upenn.edu/courses/1879749","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG7370","2.287500"
"202530","MKTG7380406","Consumer Neuroscience","Gideon Nave","43","A","0.5","10/20/2025 - 12/03/2025 TR 0145PM - 0314PM","JMHH G55","Wharton Grad Q2/Q4","How can studying the brain improve our understanding of consumer behavior? While neuroscience made tremendous strides throughout the past few decades, rarely were meaningful applications developed outside of medicine. Recently, however, breakthroughs in measurement and computation have accelerated brain science, and created an array of opportunities in business and technology. Currently, applications to marketing research and product development are experiencing explosive growth that has been met with both excitement and skepticism. This mini course provides an overview of the neuroscience behind and the potential for these developments. Topics will range from well-known and widely used applications, from eye-tracking measures in the lab and the field, to emerging methods and measures such as mobile technologies, face-reading, and neural predictors of market response. This course is self-contained and has no prerequisites. However, students with some background in business, economics, psychology, and/or neuroscience are likely to find some of the material covered in this course complementary to their existing knowledge. Much of the foundational work in consumer neuroscience and neuroeconomics involves laboratory experiments. Accordingly, we will read and discuss several experimental papers and the craft of designing an experiment will occasionally be discussed. However, we will not dedicate significant time to the methodology of experimental design and analysis. As will become clear as the course progresses, “consumer neuroscience"" can be used to study almost any aspect of consumer behavior.","P","MKTG7380406","","","WM","MKTG","Course Match","https://canvas.upenn.edu/courses/1888942","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG7380",""
"202530","MKTG7380408","Consumer Neuroscience","Gideon Nave","39","A","0.5","10/20/2025 - 12/03/2025 TR 0330PM - 0459PM","JMHH G55","Wharton Grad Q2/Q4","How can studying the brain improve our understanding of consumer behavior? While neuroscience made tremendous strides throughout the past few decades, rarely were meaningful applications developed outside of medicine. Recently, however, breakthroughs in measurement and computation have accelerated brain science, and created an array of opportunities in business and technology. Currently, applications to marketing research and product development are experiencing explosive growth that has been met with both excitement and skepticism. This mini course provides an overview of the neuroscience behind and the potential for these developments. Topics will range from well-known and widely used applications, from eye-tracking measures in the lab and the field, to emerging methods and measures such as mobile technologies, face-reading, and neural predictors of market response. This course is self-contained and has no prerequisites. However, students with some background in business, economics, psychology, and/or neuroscience are likely to find some of the material covered in this course complementary to their existing knowledge. Much of the foundational work in consumer neuroscience and neuroeconomics involves laboratory experiments. Accordingly, we will read and discuss several experimental papers and the craft of designing an experiment will occasionally be discussed. However, we will not dedicate significant time to the methodology of experimental design and analysis. As will become clear as the course progresses, “consumer neuroscience"" can be used to study almost any aspect of consumer behavior.","P","MKTG7380408","","","WM","MKTG","Course Match","https://canvas.upenn.edu/courses/1888942","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG7380",""
"202530","MKTG7710401","Models For Mktg Strategy","Christophe Van Den Bulte","31","A","1","08/26/2025 - 12/08/2025 TR 1015AM - 1144AM","JMHH F90","Fall/Spring 14 Wk","The course develops students’ skills in using analytics to make better marketing decisions. Compared to other courses in marketing analytics, the focus is less on ‘what is happening?’ or ‘what will happen?’ and more on ‘what should we do?’ I.e., the course moves beyond descriptive and predictive analytics into prescriptive analytics. It covers a variety of topics, models and tools: (1) Marketing mix modeling & optimization, (2) Choice modeling, choice-based conjoint analysis & market simulators, (3) Modeling churn & maximizing customer lifetime value, and (4) Quantifying causal effects in marketing. The course requires familiarity with Excel and linear regression from the very first day, but is otherwise self-contained. Lectures are organized around a mini-case or illustrate the model/technique at hand through one or more real-life applications.","S","MKTG2710401","MKTG 6110 AND (MKTG 6120 OR MKTG 6130)","","WM","MKTG","Course Match","https://canvas.upenn.edu/courses/1877846","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG7710","2.985000"
"202530","MKTG7710441","Models For Mktg Strategy","Christophe Van Den Bulte","7","A","1","08/26/2025 - 12/08/2025 TR 1015AM - 1144AM","JMHH F90","Fall/Spring 14 Wk","The course develops students’ skills in using analytics to make better marketing decisions. Compared to other courses in marketing analytics, the focus is less on ‘what is happening?’ or ‘what will happen?’ and more on ‘what should we do?’ I.e., the course moves beyond descriptive and predictive analytics into prescriptive analytics. It covers a variety of topics, models and tools: (1) Marketing mix modeling & optimization, (2) Choice modeling, choice-based conjoint analysis & market simulators, (3) Modeling churn & maximizing customer lifetime value, and (4) Quantifying causal effects in marketing. The course requires familiarity with Excel and linear regression from the very first day, but is otherwise self-contained. Lectures are organized around a mini-case or illustrate the model/technique at hand through one or more real-life applications.","S","MKTG2710401","MKTG 6110 AND (MKTG 6120 OR MKTG 6130)","","WM","MKTG","Course Match","https://canvas.upenn.edu/courses/1877846","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG7710","2.985000"
"202530","MKTG7760751","Appl Prob Models Mktg","Peter Fader","80","A","1","","WHRT RM","WEMBA West Year 2","This course will expose students to the theoretical and empirical ""building blocks"" that will allow them to construct, estimate, and interpret powerful models of consumer behavior. Over the years, researchers and practitioners have used these models for a wide variety of applications, such as new product sales, forecasting, analyses of media usage, and targeted marketing programs. Other disciplines have seen equally broad utilization of these techniques. The course will be entirely lecture-based with a strong emphasis on real-time problem solving. Most sessions will feature sophisticated numerical investigations using Microsoft Excel. Much of the material is highly technical.","P","MKTG7760751","","","WX","MKTG","","https://canvas.upenn.edu/courses/1876952","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG7760","3.688333"
"202530","MKTG7780701","Strategic Brand Mgmt","Patricia Williams","70","A","1","","WHRT RM","WEMBA East Year 2","Which brands make you happy? Apple? Amazon? Starbucks? Everlane? Soulcycle? Sweetgreen? What draws you into these brands? How do companies create compelling brand experiences? How could you cultivate a well-loved brand? This course explores such questions with the goal of identifying the ingredients for building an inspired brand. The course is created for students interested in building a brand and/or immersing themselves in the enhancement of an existing brand, and it is comprised of lectures, cases, guest speakers, discussions, in and out of class exercises, and a final project. Broadly, the course will be divided into four parts: 1) Understanding Brand, 2) Crafting Brand, 3) Measuring Brand, and 4) Managing Brand. The course will provide students with an appreciation of the role of branding and (taking a consumer-centric approach) will augment students' ability to think creatively and critically about the strategies and tactics involved in building, leveraging, defending, and sustaining inspired brands.","P","MKTG7780701","MKTG 6110 AND (MKTG 6120 OR MKTG 6130)","","WX","MKTG","","https://canvas.upenn.edu/courses/1877770","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG7780","3.376666"
"202530","MKTG8950701","Global Business Week","Peter Fader","55","A","0.5","","WHRT RM","Wharton Grad Q1/Q3","GLOBAL BUSINESS WEEK: MKTG 895 is one in an array of Global Business Week (GBW) study tour courses offered by various departments across Wharton. Each of the GBW courses offered in a term, will entail travel to a different part of the world and address a different element of economic driver for a country or industry. A faculty member will drive the topic and curriculum associated with a study tour to a region of the world where the study of a topic will provide insights and clarity available only by being in country. In country lectures from the lead faculty and area experts in industry, academia and government will form much of the basis of class time. In addition, students will experience relevant company and cultural settings where they will again hear from industry experts. Each course will require an individual student paper, a participation component, and a pre-travel or in-country set of assignments. See course syllabus for details. CUSTOMER CENTRICITY AT THE LEADING EDGE OF ANALYTICS AND TECHNOLOGY: LEARNING FROM SCANDINAVIA. Instructor: Peter Fader. The concept of ""customer centricity,"" i.e., that not all customers are created equal, is gaining credibility and traction. More and more firms are coming to the realization that understanding and leveraging the behavioral differences across customers can potentially be more sustainably profitable than more conventional product- centric thinking that continues to dominate today's business landscape. At the heart of this transformation are three critical ingredients data, analytics, and technology. Using customer data at a granular level allows firms greater visibility into customer interactions, their use of social media, biometrics, and geolocation as tools to enhance business models and even create new ones. It allows a firm to be deliberate about which customers to go after and what kinds of services to provide them. For many, the key to profitable growth lies in successfully harnessing and developing the tools, organizational structures, and corporate cultures that create and enhance these capabilities.","P","MKTG8950701","","","WX","MKTG","","https://canvas.upenn.edu/courses/1863970","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG8950","3.273333"
"202530","MKTG8990007","Independent Study","Bryan Eshelman","1","A","0.5","","NRN 00","Wharton Grad Q2/Q4","A student contemplating an independent study project must first find a faculty member who agrees to supervise and approve the student's written proposal as an independent study (MKTG 899). If a student wishes the proposed work to be used to meet the ASP requirement, he/she should then submit the approved proposal to the MBA adviser who will determine if it is an appropriate substitute. Such substitutions will only be approved prior to the beginning of the semester.","P","MKTG8990007","MKTG 6110 AND (MKTG 6120 OR MKTG 6130)","","WM","MKTG","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG8990",""
"202530","MKTG8990008","Independent Study","Christophe Van Den Bulte","1","A","1","","NRN 00","Wharton Grad Full Semester","A student contemplating an independent study project must first find a faculty member who agrees to supervise and approve the student's written proposal as an independent study (MKTG 899). If a student wishes the proposed work to be used to meet the ASP requirement, he/she should then submit the approved proposal to the MBA adviser who will determine if it is an appropriate substitute. Such substitutions will only be approved prior to the beginning of the semester.","P","MKTG8990008","MKTG 6110 AND (MKTG 6120 OR MKTG 6130)","","WM","MKTG","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG8990",""
"202530","MKTG8990034","Independent Study","Patricia Williams","1","A","1","","NRN 00","Fall/Spring 14 Wk","A student contemplating an independent study project must first find a faculty member who agrees to supervise and approve the student's written proposal as an independent study (MKTG 899). If a student wishes the proposed work to be used to meet the ASP requirement, he/she should then submit the approved proposal to the MBA adviser who will determine if it is an appropriate substitute. Such substitutions will only be approved prior to the beginning of the semester.","P","MKTG8990034","MKTG 6110 AND (MKTG 6120 OR MKTG 6130)","","WM","MKTG","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG8990",""
"202530","MKTG8990077","Independent Study","Michael Platt","1","A","0.5","","NRN 00","Wharton Grad Q1/Q3","A student contemplating an independent study project must first find a faculty member who agrees to supervise and approve the student's written proposal as an independent study (MKTG 899). If a student wishes the proposed work to be used to meet the ASP requirement, he/she should then submit the approved proposal to the MBA adviser who will determine if it is an appropriate substitute. Such substitutions will only be approved prior to the beginning of the semester.","P","MKTG8990077","MKTG 6110 AND (MKTG 6120 OR MKTG 6130)","","WM","MKTG","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG8990",""
"202530","MKTG8990089","Independent Study","Stefano Puntoni","1","A","1","","NRN 00","Wharton Grad Full Semester","A student contemplating an independent study project must first find a faculty member who agrees to supervise and approve the student's written proposal as an independent study (MKTG 899). If a student wishes the proposed work to be used to meet the ASP requirement, he/she should then submit the approved proposal to the MBA adviser who will determine if it is an appropriate substitute. Such substitutions will only be approved prior to the beginning of the semester.","P","MKTG8990089","MKTG 6110 AND (MKTG 6120 OR MKTG 6130)","","WM","MKTG","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG8990",""
"202530","MKTG8990189","Independent Study","Stefano Puntoni","1","A","0.5","","NRN 00","Fall/Spring 14 Wk","A student contemplating an independent study project must first find a faculty member who agrees to supervise and approve the student's written proposal as an independent study (MKTG 899). If a student wishes the proposed work to be used to meet the ASP requirement, he/she should then submit the approved proposal to the MBA adviser who will determine if it is an appropriate substitute. Such substitutions will only be approved prior to the beginning of the semester.","P","MKTG8990189","MKTG 6110 AND (MKTG 6120 OR MKTG 6130)","","WM","MKTG","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG8990",""
"202530","MKTG9420301","Research Methods Mktg A","Robert Meyer","15","A","0.5","08/26/2025 - 10/08/2025 W 0330PM - 0629PM","JMHH 741","Fall/Spring 1st 7 Wk","This course provides an introduction to the fundamental methodological issues that arise in experimental and quasi-experimental research. Illustrative examples are drawn from the behavioral sciences with a focus on the behavior of consumers and managers. Topics that are covered include: the development of research ideas; data collection and reliable measurement procedures; threats to validity; control procedures and experimental designs; and data analysis. Emphasis is placed on attaining a working knowledge of the use of regression methods for non-experimental and quasi-experimental data and analysis of variance methods for experimental data. The primary deliverable for this course is a meta-analysis of a research problem of the students choosing that investigates the effects of research methods on empirical results.","P","MKTG9420301","","","WP","MKTG","","https://canvas.upenn.edu/courses/1881449","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9420",""
"202530","MKTG9430302","Research Methods Mktg B","Gideon Nave","15","A","0.5","10/16/2025 - 12/08/2025 F 1015AM - 0114PM","JMHH 741","Fall/Spring 2nd 7 Wk","This course provides an introduction to the fundamental methodological issues that arise in experimental and quasi-experimental research. Illustrative examples are drawn from the behavioral sciences with a focus on the behavior of consumers and managers. Topics that are covered include: the development of research ideas; data collection and reliable measurement procedures; threats to validity; control procedures and experimental designs; and data analysis. Emphasis is placed on attaining a working knowledge of the use of regression methods for non-experimental and quasi-experimental data and analysis of variance methods for experimental data. The primary deliverable for this course is a meta-analysis of a research problem of the students choosing that investigates the effects of research methods on empirical results.","P","MKTG9430302","","","WP","MKTG","","https://canvas.upenn.edu/courses/1888658","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9430",""
"202530","MKTG9520301","Consumer Research Topics - A","Shiri Melumad, John Mccoy, Marissa Sharif, Barbara Kahn, Americus Reed, Stefano Puntoni","15","A","0.5","08/26/2025 - 10/15/2025 F 1100AM - 0159PM","JMHH 741","Fall/Spring 1st 7 Wk","The purpose of this seminar is to provide graduate students with an overview of contemporary topics in consumer research.  Depending on faculty, areas addressed may include basic research on consumer knowledge (learning and memory), goals, persuasion, and emotions, with applications to branding. consumer finance, human-technology interaction, and social influence. The course draws from the literature in marketing, psychology and economics. The course will enable students to conceptualize, operationalize, and develop research ideas. Therefore, the focus is on understanding theoretical and methodological approaches to various aspects of consumer behavior, as well as advancing this knowledge by developing testable hypotheses and theoretical perspectives that build on the current knowledge base.","P","MKTG9520301","","","WP","MKTG","","https://canvas.upenn.edu/courses/1869312","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9520",""
"202530","MKTG9560302","Empirical Models Mktg A","Eric Bradlow, Raghuram Iyengar","15","A","0.5","10/16/2025 - 12/08/2025 R 0145PM - 0444PM","JMHH 741","Fall/Spring 2nd 7 Wk","This course is designed to generate knowledge of the use of quantitative statistical, econometric, and Machine Learning methods and their application to Marketing problems. A strong emphasis is also placed on the applied nature of applying these methods in terms of data requirements, exogenous versus endogenous variation, and computational challenges when using complex models. Students outside of Marketing are welcome, and we discuss how these models can be applied to other disciplines. By the end of the course, students should be familiar with the key issues and approaches in empirical marketing modeling.","P","MKTG9560302","","","WP","MKTG","","https://canvas.upenn.edu/courses/1877872","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9560",""
"202530","MKTG9950005","Dissertation","Peter Fader, Christophe Van Den Bulte","2","A","0","","NRN 00","Fall/Spring 14 Wk","Dissertation","P","MKTG9950005","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9950",""
"202530","MKTG9950009","Dissertation","Marissa Sharif","2","A","0","","NRN 00","Fall/Spring 14 Wk","Dissertation","P","MKTG9950009","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9950",""
"202530","MKTG9950013","Dissertation","Robert Meyer","1","A","0","","NRN 00","Fall/Spring 14 Wk","Dissertation","P","MKTG9950013","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9950",""
"202530","MKTG9950066","Dissertation","Raghuram Iyengar","2","A","0","","NRN 00","Fall/Spring 14 Wk","Dissertation","P","MKTG9950066","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9950",""
"202530","MKTG9950076","Dissertation","Ron Berman","3","A","0","","NRN 00","Fall/Spring 14 Wk","Dissertation","P","MKTG9950076","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9950",""
"202530","MKTG9950080","Dissertation","Aviv Nevo","2","A","0","","NRN 00","Fall/Spring 14 Wk","Dissertation","P","MKTG9950080","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9950",""
"202530","MKTG9950081","Dissertation","Shiri Melumad","1","A","0","","NRN 00","Fall/Spring 14 Wk","Dissertation","P","MKTG9950081","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9950",""
"202530","MKTG9950085","Dissertation","Catherine Lamberton","2","A","0","","NRN 00","Fall/Spring 14 Wk","Dissertation","P","MKTG9950085","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9950",""
"202530","MKTG9950086","Dissertation","Zhenling Jiang, Pinar Yildirim","1","A","0","","NRN 00","Fall/Spring 14 Wk","Dissertation","P","MKTG9950086","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9950",""
"202530","MKTG9999033","Independent Study","Americus Reed","1","A","1","","NRN 00","Fall/Spring 14 Wk","Requires written permission of instructor and the department graduate adviser.","P","MKTG9999033","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9999",""
"202530","MKTG9999076","Independent Study","Ron Berman","1","A","1","","NRN 00","Fall/Spring 14 Wk","Requires written permission of instructor and the department graduate adviser.","P","MKTG9999076","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9999",""
"202530","MKTG9999082","Independent Study","Marissa Sharif","1","A","1","","NRN 00","Fall/Spring 14 Wk","Requires written permission of instructor and the department graduate adviser.","P","MKTG9999082","","","WP","MKTG","","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=MKTG9999",""
"202530","OIDD1010001","Introduction To Oidd","Sergei Savin, Gerard Cachon","60","A","1","08/26/2025 - 12/08/2025 MW 0145PM - 0314PM","DNHL 112","Fall/Spring 14 Wk","OIDD 101 explores a variety of common quantitative modeling problems that arise frequently in business settings, and discusses how they can be formally modeled and solved with a combination of business insight and computer-based tools. The key topics covered include capacity management, service operations, inventory control, structured decision making, constrained optimization and simulation. This course teaches how to model complex business situations and how to master tools to improve business performance. The goal is to provide a set of foundational skills useful for future coursework atWharton as well as providing an overview of problems and techniques that characterize disciplines that comprise Operations and Information Management.","P","OIDD1010001","","","WH","OIDD","Penn In Touch","https://canvas.upenn.edu/courses/1878067","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=OIDD1010","2.610357"
"202530","OIDD1010003","Introduction To Oidd","Sergei Savin, Gerard Cachon","60","A","1","08/26/2025 - 12/08/2025 MW 0330PM - 0459PM","DNHL 112","Fall/Spring 14 Wk","OIDD 101 explores a variety of common quantitative modeling problems that arise frequently in business settings, and discusses how they can be formally modeled and solved with a combination of business insight and computer-based tools. The key topics covered include capacity management, service operations, inventory control, structured decision making, constrained optimization and simulation. This course teaches how to model complex business situations and how to master tools to improve business performance. The goal is to provide a set of foundational skills useful for future coursework atWharton as well as providing an overview of problems and techniques that characterize disciplines that comprise Operations and Information Management.","P","OIDD1010003","","","WH","OIDD","Penn In Touch","https://canvas.upenn.edu/courses/1878067","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=OIDD1010","2.610357"
"202530","OIDD2000401","Grit Lab","Angela Duckworth, Paolo Terni","90","A","1","08/26/2025 - 12/08/2025 W 0330PM - 0629PM","NRN 00","Fall/Spring 14 Wk","At the heart of this course are cutting-edge scientific discoveries about passion and perseverance for long-term goals. As in any other undergraduate course, you will learn things you didn't know before. But unlike most courses, Grit Lab requires you to apply what you've learned in your daily life, to reflect, and then to teach what you've learned to younger students. The ultimate aim of Grit Lab is to empower you to achieve your personal, long-term goals--so that you can help other people achieve the goals that are meaningful to them. LEARN -> EXPERIMENT -> REFLECT -> TEACH. The first half of this course is about passion. During this eight-week period, you'll identify a project that piques your interest and resonates with your values. This can be a new project or, just as likely, a sport, hobby, musical instrument, or academic field you're already pursuing. The second half of this course is about perseverance. During this eight-week period, your aim is to develop resilience, a challenge-seeking orientation, and the habits of practice that improve skill in any domain. By the end of Grit Lab, you will understand and apply, both for your benefit and the benefit of younger students, key findings in the emerging science on grit.","S","PSYC0405401","","","WH","OIDD","Penn In Touch","https://canvas.upenn.edu/courses/1864207","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=OIDD2000",""
"202530","OIDD2220401","Internet Law Priv Cyber","Leeza Garber","59","A","1","08/26/2025 - 12/08/2025 T 0330PM - 0629PM","SHDH 107","Fall/Spring 14 Wk","This course examines the complex and often novel legal issues surrounding the development and current state of the Internet, information privacy, and cybersecurity. Topics include federal- and state-level regulation and enforcement of Internet and privacy legal concepts, data breaches, online privacy protections, how to legally manage a borderless Internet, and the liability of intermediaries such as network operators, social media services, and search engines.","S","LGST2220401","","","WH","OIDD","Penn In Touch","https://canvas.upenn.edu/courses/1880609","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=OIDD2220","3.252000"
"202530","OIDD2340001","M&T First Year Seminar","Gad Allon, Sangeeta Vohra","78","A","0.5","08/26/2025 - 12/08/2025 T 0700PM - 0859PM","JMHH 260","Fall/Spring 14 Wk","The objective of this seminar course is to help students understand the intersection of management and technology and how it is being translated in practice. It is designed to lay the foundation for an integrated productive learning program at Penn as students adjust to their new educational environment. The seminar is structured to accomplish this through faculty and alumni speakers from different sectors. Enrollment is limited to the freshman students and the few transfer students admitted to the M&T program only.","P","OIDD2340001","","","WH","OIDD","Penn In Touch","https://canvas.upenn.edu/courses/1867147","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=OIDD2340",""
"202530","OIDD2380001","M&T Global Immersive Week","Gad Allon, Sangeeta Vohra","15","A","0.5","","WHRT RM","Fall/Spring 14 Wk","The M&T Global Immersive week is designed to provide the students in the program with firsthand experience to a global technology hub to further enhance learnings from both Penn Engineering and Wharton. With the number of technology startups in countries like Israel, India, China, especially the unicorns, the world will soon catch up with United States, if it has not already. Hence, the learnings of our future leaders should include a thorough understanding of the driving forces of the technology landscape in countries with a thriving startup culture. Each year M&T students across four years will go on a weeklong trip to a specific country chosen for that year in the first week of January. The global module will incorporate class lectures, workshops, guest lectures and visits to tech focused companies to meet local business founders and executives. Class will comprise of a group of up to 15 students chosen through an application process. The experiential learning provides the students an opportunity to learn from the leaders while immersing themselves in another culture and building relationships with the alumni in that area.","P","OIDD2380001","","","WH","OIDD","Penn In Touch","","https://apps.wharton.upenn.edu/syllabi/?term=202530&course=OIDD2380",""
